year,stateabbr,state,county,measure,data_value,low_confidence_limit,high_confidence_limit
2023,AK,Alaska,Anchorage,Cholesterol screening among adults,79.3,76.8,81.7
2023,AK,Alaska,Anchorage,Food insecurity in the past 12 months among adults,21.2,17.9,24.7
2023,AK,Alaska,Anchorage,Current lack of health insurance among adults aged 18-64 years,8.8,7.3,10.5
2023,AK,Alaska,Anchorage,Utility services shut-off threat in the past 12 months among adults,5.3,4.3,6.4
2023,AK,Alaska,Anchorage,Housing insecurity in the past 12 months among adults,30.4,27.5,33.3
2023,AK,Alaska,Anchorage,Loneliness among adults,35.3,31.9,39.0
2023,AK,Alaska,Anchorage,Any disability among adults,24.7,22.0,27.7
2023,AK,Alaska,Anchorage,High cholesterol among adults who have ever been screened,30.8,28.3,33.6
2023,AK,Alaska,Anchorage,Received food stamps in the past 12 months among adults,5.6,4.3,7.3
2023,AK,Alaska,Anchorage,Housing insecurity in the past 12 months among adults,12.2,10.1,14.6
2023,AK,Alaska,Anchorage,Current cigarette smoking among adults,16.1,13.7,18.6
2023,AK,Alaska,Anchorage,Loneliness among adults,32.5,29.2,35.6
2023,AK,Alaska,Anchorage,High blood pressure among adults,33.5,30.9,36.4
2023,AK,Alaska,Anchorage,Arthritis among adults,21.9,19.8,24.1
2023,AK,Alaska,Anchorage,High blood pressure among adults,36.1,33.3,39.2
2023,AK,Alaska,Anchorage,Coronary heart disease among adults,6.9,6.2,7.8
2023,AK,Alaska,Anchorage,Independent living disability among adults,9.8,8.7,11.2
2023,AK,Alaska,Anchorage,Frequent mental distress among adults,16.7,15.0,18.7
2023,AK,Alaska,Anchorage,Any disability among adults,23.2,19.9,27.5
2023,AK,Alaska,Anchorage,Visits to doctor for routine checkup within the past year among adults,67.4,64.0,70.6
2023,AK,Alaska,Anchorage,Frequent mental distress among adults,15.5,13.7,17.6
2023,AK,Alaska,Anchorage,Frequent mental distress among adults,22.5,20.6,24.7
2023,AK,Alaska,Anchorage,Cholesterol screening among adults,78.3,76.0,80.8
2023,AK,Alaska,Anchorage,Diagnosed diabetes among adults,9.9,8.8,11.3
2023,AK,Alaska,Anchorage,Mobility disability among adults,10.3,8.8,11.9
2023,AK,Alaska,Anchorage,Lack of social and emotional support among adults,27.4,24.6,30.4
2023,AK,Alaska,Anchorage,Frequent physical distress among adults,13.1,11.5,14.8
2023,AK,Alaska,Anchorage,Coronary heart disease among adults,4.4,4.0,4.9
2023,AK,Alaska,Anchorage,Chronic obstructive pulmonary disease among adults,5.8,5.1,6.7
2023,AK,Alaska,Anchorage,Lack of reliable transportation in the past 12 months among adults,9.4,8.1,10.8
2023,AK,Alaska,Anchorage,Binge drinking among adults,16.9,14.8,19.4
2023,AK,Alaska,Anchorage,Cognitive disability among adults,10.1,8.6,12.0
2023,AK,Alaska,Anchorage,Self-care disability among adults,2.6,2.3,3.0
2023,AK,Alaska,Anchorage,Hearing disability among adults,5.9,5.3,6.6
2023,AK,Alaska,Anchorage,Housing insecurity in the past 12 months among adults,14.9,12.8,17.3
2023,AK,Alaska,Anchorage,Independent living disability among adults,5.1,4.3,6.0
2023,AK,Alaska,Anchorage,Depression among adults,22.4,19.9,25.2
2023,AK,Alaska,Anchorage,Current cigarette smoking among adults,16.5,14.3,19.2
2023,AK,Alaska,Anchorage,Taking medicine to control high blood pressure among adults with high blood pressure,70.0,67.3,72.9
2023,AK,Alaska,Anchorage,Obesity among adults,29.3,25.7,33.3
2023,AK,Alaska,Anchorage,Arthritis among adults,27.1,24.8,29.8
2023,AK,Alaska,Anchorage,Chronic obstructive pulmonary disease among adults,7.9,6.8,9.2
2023,AK,Alaska,Anchorage,Self-care disability among adults,2.4,2.0,2.9
2023,AK,Alaska,Anchorage,Fair or poor self-rated health status among adults,18.1,15.8,20.8
2023,AK,Alaska,Anchorage,Housing insecurity in the past 12 months among adults,12.1,10.4,13.9
2023,AK,Alaska,Anchorage,Received food stamps in the past 12 months among adults,4.1,2.9,5.5
2023,AK,Alaska,Anchorage,Housing insecurity in the past 12 months among adults,17.6,15.0,20.3
2023,AK,Alaska,Anchorage,Arthritis among adults,18.0,16.1,20.1
2023,AK,Alaska,Anchorage,Frequent mental distress among adults,12.4,10.9,14.1
2023,AK,Alaska,Anchorage,Current cigarette smoking among adults,23.5,21.0,26.6
2023,AK,Alaska,Anchorage,Self-care disability among adults,2.7,2.4,3.1
2023,AK,Alaska,Anchorage,Cancer (non-skin) or melanoma among adults,7.8,7.1,8.6
2023,AK,Alaska,Anchorage,Depression among adults,21.6,19.1,24.4
2023,AK,Alaska,Anchorage,Current asthma among adults,11.8,10.6,13.2
2023,AK,Alaska,Anchorage,Fair or poor self-rated health status among adults,15.8,13.8,18.2
2023,AK,Alaska,Anchorage,Current cigarette smoking among adults,14.3,12.1,16.6
2023,AK,Alaska,Anchorage,Frequent physical distress among adults,13.2,11.8,14.8
2023,AK,Alaska,Anchorage,Current cigarette smoking among adults,16.4,14.3,18.7
2023,AK,Alaska,Anchorage,Current asthma among adults,11.2,10.0,12.6
2023,AK,Alaska,Anchorage,Taking medicine to control high blood pressure among adults with high blood pressure,73.0,70.0,76.2
2023,AK,Alaska,Anchorage,Binge drinking among adults,18.0,15.8,20.5
2023,AK,Alaska,Anchorage,Food insecurity in the past 12 months among adults,12.2,9.7,15.3
2023,AK,Alaska,Anchorage,No leisure-time physical activity among adults,20.3,17.2,23.4
2023,AK,Alaska,Anchorage,Cholesterol screening among adults,64.4,60.2,68.6
2023,AK,Alaska,Anchorage,Mobility disability among adults,19.8,18.0,21.9
2023,AK,Alaska,Anchorage,Diagnosed diabetes among adults,9.1,8.0,10.4
2023,AK,Alaska,Anchorage,Depression among adults,21.1,18.6,23.8
2023,AK,Alaska,Anchorage,Self-care disability among adults,4.2,3.7,4.7
2023,AK,Alaska,Anchorage,Current cigarette smoking among adults,10.5,8.1,13.3
2023,AK,Alaska,Anchorage,Obesity among adults,37.8,33.9,42.1
2023,AK,Alaska,Anchorage,Independent living disability among adults,6.5,5.7,7.5
2023,AK,Alaska,Anchorage,Independent living disability among adults,6.8,5.9,7.8
2023,AK,Alaska,Anchorage,High cholesterol among adults who have ever been screened,30.1,27.7,33.0
2023,AK,Alaska,Anchorage,Coronary heart disease among adults,6.2,5.4,7.2
2023,AK,Alaska,Anchorage,Mobility disability among adults,9.9,8.9,11.4
2023,AK,Alaska,Anchorage,Chronic obstructive pulmonary disease among adults,5.0,4.0,6.3
2023,AK,Alaska,Anchorage,Current lack of health insurance among adults aged 18-64 years,7.9,6.4,9.6
2023,AK,Alaska,Anchorage,Visits to doctor for routine checkup within the past year among adults,70.3,67.2,73.3
2023,AK,Alaska,Anchorage,Diagnosed diabetes among adults,9.2,8.2,10.4
2023,AK,Alaska,Anchorage,Cognitive disability among adults,10.3,8.8,12.0
2023,AK,Alaska,Anchorage,Hearing disability among adults,9.2,8.3,10.2
2023,AK,Alaska,Anchorage,Taking medicine to control high blood pressure among adults with high blood pressure,71.8,69.3,74.3
2023,AK,Alaska,Anchorage,Independent living disability among adults,9.0,8.0,10.1
2023,AK,Alaska,Anchorage,Cognitive disability among adults,15.5,13.7,17.4
2023,AK,Alaska,Anchorage,Depression among adults,21.9,19.5,24.8
2023,AK,Alaska,Anchorage,Diagnosed diabetes among adults,3.2,2.8,3.7
2023,AK,Alaska,Anchorage,Loneliness among adults,37.5,34.1,41.0
2023,AK,Alaska,Anchorage,Hearing disability among adults,7.4,6.5,8.3
2023,AK,Alaska,Anchorage,Depression among adults,20.7,18.4,23.4
2023,AK,Alaska,Anchorage,Received food stamps in the past 12 months among adults,3.4,2.4,4.8
2023,AK,Alaska,Anchorage,Current asthma among adults,10.9,9.8,12.2
2023,AK,Alaska,Anchorage,Received food stamps in the past 12 months among adults,8.4,6.8,10.3
2023,AK,Alaska,Anchorage,Cancer (non-skin) or melanoma among adults,5.5,5.0,6.1
2023,AK,Alaska,Anchorage,Current asthma among adults,10.9,9.8,12.3
2023,AK,Alaska,Anchorage,Obesity among adults,32.3,28.5,36.3
2023,AK,Alaska,Anchorage,Food insecurity in the past 12 months among adults,18.0,15.4,20.7
2023,AK,Alaska,Anchorage,Cancer (non-skin) or melanoma among adults,6.3,5.7,6.9
2023,AK,Alaska,Anchorage,Independent living disability among adults,8.5,7.5,9.6
2023,AK,Alaska,Anchorage,High blood pressure among adults,30.6,27.9,33.6
2023,AK,Alaska,Anchorage,Vision disability among adults,4.4,3.8,4.9
2023,AK,Alaska,Anchorage,Vision disability among adults,3.9,3.5,4.3
2023,AK,Alaska,Anchorage,Any disability among adults,22.7,19.7,26.1
2023,AK,Alaska,Anchorage,Stroke among adults,3.5,3.2,3.9
2023,AK,Alaska,Anchorage,Food insecurity in the past 12 months among adults,7.0,5.4,8.9
2023,AK,Alaska,Anchorage,Utility services shut-off threat in the past 12 months among adults,4.0,3.2,4.9
2023,AK,Alaska,Anchorage,Any disability among adults,26.0,23.1,29.2
2023,AK,Alaska,Anchorage,Any disability among adults,29.7,26.8,32.9
2023,AK,Alaska,Anchorage,Cognitive disability among adults,10.8,9.2,12.7
2023,AK,Alaska,Anchorage,Depression among adults,22.1,19.7,24.9
2023,AK,Alaska,Anchorage,Lack of reliable transportation in the past 12 months among adults,7.9,6.8,9.0
2023,AK,Alaska,Anchorage,Any disability among adults,29.2,25.7,32.6
2023,AK,Alaska,Anchorage,Cholesterol screening among adults,87.6,85.8,89.5
2023,AK,Alaska,Anchorage,Depression among adults,21.2,18.8,24.1
2023,AK,Alaska,Anchorage,Utility services shut-off threat in the past 12 months among adults,8.9,7.7,10.2
2023,AK,Alaska,Anchorage,Vision disability among adults,4.1,3.6,4.5
2023,AK,Alaska,Anchorage,Current cigarette smoking among adults,18.2,15.7,21.0
2023,AK,Alaska,Anchorage,Hearing disability among adults,6.4,5.7,7.3
2023,AK,Alaska,Anchorage,High cholesterol among adults who have ever been screened,31.4,28.8,34.2
2023,AK,Alaska,Anchorage,Lack of reliable transportation in the past 12 months among adults,4.3,3.5,5.2
2023,AK,Alaska,Anchorage,High cholesterol among adults who have ever been screened,28.4,26.0,31.2
2023,AK,Alaska,Anchorage,Current cigarette smoking among adults,12.4,9.7,15.1
2023,AK,Alaska,Anchorage,Coronary heart disease among adults,7.4,6.8,8.2
2023,AK,Alaska,Anchorage,Received food stamps in the past 12 months among adults,15.8,13.2,18.6
2023,AK,Alaska,Anchorage,Cholesterol screening among adults,82.0,79.9,84.0
2023,AK,Alaska,Anchorage,Current asthma among adults,10.6,9.5,11.9
2023,AK,Alaska,Anchorage,Cognitive disability among adults,15.9,14.0,18.2
2023,AK,Alaska,Anchorage,Frequent physical distress among adults,11.6,10.2,13.1
2023,AK,Alaska,Anchorage,Diagnosed diabetes among adults,7.2,6.3,8.2
2023,AK,Alaska,Anchorage,Diagnosed diabetes among adults,8.4,7.4,9.7
2023,AK,Alaska,Anchorage,Independent living disability among adults,5.4,4.4,6.5
2023,AK,Alaska,Anchorage,Cholesterol screening among adults,81.2,79.0,83.3
2023,AK,Alaska,Anchorage,Cancer (non-skin) or melanoma among adults,5.5,5.0,6.1
2023,AK,Alaska,Anchorage,Frequent mental distress among adults,14.3,12.4,16.4
2023,AK,Alaska,Anchorage,Depression among adults,20.1,17.8,22.8
2023,AK,Alaska,Anchorage,Arthritis among adults,25.6,23.5,28.0
2023,AK,Alaska,Anchorage,Cholesterol screening among adults,80.5,78.4,82.7
2023,AK,Alaska,Anchorage,Binge drinking among adults,18.2,16.1,20.9
2023,AK,Alaska,Anchorage,Chronic obstructive pulmonary disease among adults,4.5,3.9,5.2
2023,AK,Alaska,Anchorage,Cancer (non-skin) or melanoma among adults,8.1,7.4,8.9
2023,AK,Alaska,Anchorage,High blood pressure among adults,31.9,29.4,34.8
2023,AK,Alaska,Anchorage,Food insecurity in the past 12 months among adults,21.2,18.3,24.1
2023,AK,Alaska,Anchorage,Diagnosed diabetes among adults,10.2,8.9,11.7
2023,AK,Alaska,Anchorage,Cancer (non-skin) or melanoma among adults,1.9,1.8,2.2
2023,AK,Alaska,Anchorage,Visits to doctor for routine checkup within the past year among adults,68.4,65.3,71.5
2023,AK,Alaska,Anchorage,Mobility disability among adults,11.1,9.7,12.7
2023,AK,Alaska,Anchorage,Chronic obstructive pulmonary disease among adults,11.1,10.0,12.4
2023,AK,Alaska,Anchorage,Current cigarette smoking among adults,12.2,10.2,14.5
2023,AK,Alaska,Anchorage,Frequent physical distress among adults,11.8,10.4,13.4
2023,AK,Alaska,Anchorage,Cancer (non-skin) or melanoma among adults,6.3,5.8,7.0
2023,AK,Alaska,Anchorage,Received food stamps in the past 12 months among adults,10.7,9.0,12.4
2023,AK,Alaska,Anchorage,Vision disability among adults,6.1,5.6,6.8
2023,AK,Alaska,Anchorage,High cholesterol among adults who have ever been screened,32.5,29.8,35.6
2023,AK,Alaska,Anchorage,Independent living disability among adults,7.0,6.2,8.0
2023,AK,Alaska,Anchorage,Diagnosed diabetes among adults,9.7,8.5,11.1
2023,AK,Alaska,Anchorage,Binge drinking among adults,18.7,16.5,21.4
2023,AK,Alaska,Anchorage,Food insecurity in the past 12 months among adults,10.3,8.5,12.3
2023,AK,Alaska,Anchorage,Food insecurity in the past 12 months among adults,10.4,8.6,12.2
2023,AK,Alaska,Anchorage,High cholesterol among adults who have ever been screened,31.5,28.9,34.3
2023,AK,Alaska,Anchorage,Chronic obstructive pulmonary disease among adults,6.4,5.4,7.5
2023,AK,Alaska,Anchorage,Frequent mental distress among adults,13.7,12.1,15.7
2023,AK,Alaska,Anchorage,Stroke among adults,3.6,3.3,4.0
2023,AK,Alaska,Anchorage,Coronary heart disease among adults,4.2,3.7,4.7
2023,AK,Alaska,Anchorage,Housing insecurity in the past 12 months among adults,13.9,11.9,16.0
2023,AK,Alaska,Anchorage,Fair or poor self-rated health status among adults,21.1,18.6,23.7
2023,AK,Alaska,Anchorage,Coronary heart disease among adults,6.2,5.5,6.9
2023,AK,Alaska,Anchorage,Chronic obstructive pulmonary disease among adults,6.5,5.7,7.3
2023,AK,Alaska,Anchorage,Cognitive disability among adults,16.8,15.0,18.9
2023,AK,Alaska,Anchorage,Utility services shut-off threat in the past 12 months among adults,6.8,5.8,7.8
2023,AK,Alaska,Anchorage,No leisure-time physical activity among adults,17.6,15.0,20.6
2023,AK,Alaska,Anchorage,Self-care disability among adults,2.5,2.1,2.9
2023,AK,Alaska,Anchorage,Visits to doctor for routine checkup within the past year among adults,68.6,65.5,71.8
2023,AK,Alaska,Anchorage,Arthritis among adults,22.5,20.6,24.8
2023,AK,Alaska,Anchorage,Diagnosed diabetes among adults,8.7,7.7,9.8
2023,AK,Alaska,Anchorage,Frequent physical distress among adults,8.9,7.8,10.1
2023,AK,Alaska,Anchorage,Received food stamps in the past 12 months among adults,8.8,7.2,10.5
2023,AK,Alaska,Anchorage,No leisure-time physical activity among adults,23.5,20.8,26.8
2023,AK,Alaska,Anchorage,Received food stamps in the past 12 months among adults,12.7,10.6,15.3
2023,AK,Alaska,Anchorage,Arthritis among adults,22.9,20.9,25.1
2023,AK,Alaska,Anchorage,Visits to doctor for routine checkup within the past year among adults,73.1,70.2,76.1
2023,AK,Alaska,Anchorage,Mobility disability among adults,10.4,9.0,12.1
2023,AK,Alaska,Anchorage,Independent living disability among adults,4.8,4.1,5.7
2023,AK,Alaska,Anchorage,Any disability among adults,23.2,20.2,26.2
2023,AK,Alaska,Anchorage,Fair or poor self-rated health status among adults,17.4,15.4,19.7
2023,AK,Alaska,Anchorage,Housing insecurity in the past 12 months among adults,12.0,10.3,13.7
2023,AK,Alaska,Anchorage,Current cigarette smoking among adults,11.6,9.2,14.3
2023,AK,Alaska,Anchorage,Stroke among adults,2.8,2.5,3.0
2023,AK,Alaska,Anchorage,Current lack of health insurance among adults aged 18-64 years,9.3,7.7,11.3
2023,AK,Alaska,Anchorage,No leisure-time physical activity among adults,19.4,16.7,22.4
2023,AK,Alaska,Anchorage,Current lack of health insurance among adults aged 18-64 years,17.0,14.7,19.6
2023,AK,Alaska,Anchorage,Food insecurity in the past 12 months among adults,16.4,14.0,19.0
2023,AK,Alaska,Anchorage,Cancer (non-skin) or melanoma among adults,10.1,9.2,11.1
2023,AK,Alaska,Anchorage,Stroke among adults,2.6,2.4,2.9
2023,AK,Alaska,Anchorage,High cholesterol among adults who have ever been screened,34.1,31.6,37.1
2023,AK,Alaska,Anchorage,Current cigarette smoking among adults,9.7,7.4,12.3
2023,AK,Alaska,Anchorage,Independent living disability among adults,5.1,4.6,5.8
2023,AK,Alaska,Anchorage,Any disability among adults,30.9,27.7,34.5
2023,AK,Alaska,Anchorage,Vision disability among adults,3.8,3.4,4.3
2023,AK,Alaska,Anchorage,No leisure-time physical activity among adults,14.7,12.2,17.7
2023,AK,Alaska,Anchorage,Cancer (non-skin) or melanoma among adults,6.1,5.6,6.7
2023,AK,Alaska,Anchorage,Vision disability among adults,4.1,3.8,4.6
2023,AK,Alaska,Anchorage,Lack of reliable transportation in the past 12 months among adults,7.1,6.2,8.2
2023,AK,Alaska,Anchorage,Arthritis among adults,8.5,7.6,9.6
2023,AK,Alaska,Anchorage,Loneliness among adults,30.3,27.2,33.6
2023,AK,Alaska,Anchorage,Loneliness among adults,33.8,30.7,37.2
2023,AK,Alaska,Anchorage,Taking medicine to control high blood pressure among adults with high blood pressure,70.5,68.0,73.3
2023,AK,Alaska,Anchorage,Coronary heart disease among adults,6.5,5.7,7.4
2023,AK,Alaska,Anchorage,No leisure-time physical activity among adults,22.9,20.0,26.5
2023,AK,Alaska,Anchorage,Mobility disability among adults,8.9,7.8,10.1
2023,AK,Alaska,Anchorage,Hearing disability among adults,6.4,5.7,7.2
2023,AK,Alaska,Anchorage,Taking medicine to control high blood pressure among adults with high blood pressure,66.1,63.4,69.0
2023,AK,Alaska,Anchorage,Current lack of health insurance among adults aged 18-64 years,10.0,8.5,11.8
2023,AK,Alaska,Anchorage,Binge drinking among adults,18.5,16.3,21.2
2023,AK,Alaska,Anchorage,Current asthma among adults,10.0,8.9,11.3
2023,AK,Alaska,Anchorage,High cholesterol among adults who have ever been screened,34.9,32.3,37.9
2023,AK,Alaska,Anchorage,Hearing disability among adults,6.3,5.7,7.0
2023,AK,Alaska,Anchorage,Binge drinking among adults,18.1,16.0,20.8
2023,AK,Alaska,Anchorage,Received food stamps in the past 12 months among adults,19.8,16.6,23.3
2023,AK,Alaska,Anchorage,Loneliness among adults,33.9,30.4,37.2
2023,AK,Alaska,Anchorage,Frequent physical distress among adults,15.9,14.3,17.9
2023,AK,Alaska,Anchorage,Any disability among adults,29.0,26.0,32.5
2023,AK,Alaska,Anchorage,Cancer (non-skin) or melanoma among adults,6.5,5.9,7.1
2023,AK,Alaska,Anchorage,Arthritis among adults,22.1,20.3,24.3
2023,AK,Alaska,Anchorage,Frequent mental distress among adults,15.2,13.6,16.9
2023,AK,Alaska,Anchorage,Current cigarette smoking among adults,13.2,11.1,15.8
2023,AK,Alaska,Anchorage,Taking medicine to control high blood pressure among adults with high blood pressure,68.9,65.9,71.9
2023,AK,Alaska,Anchorage,Current asthma among adults,10.6,9.5,12.0
2023,AK,Alaska,Anchorage,Stroke among adults,2.7,2.4,3.0
2023,AK,Alaska,Anchorage,Self-care disability among adults,3.1,2.7,3.5
2023,AK,Alaska,Anchorage,Cholesterol screening among adults,83.0,80.6,85.4
2023,AK,Alaska,Anchorage,Lack of social and emotional support among adults,28.6,25.2,31.9
2023,AK,Alaska,Anchorage,Hearing disability among adults,8.5,7.5,9.6
2023,AK,Alaska,Anchorage,Independent living disability among adults,6.5,5.7,7.5
2023,AK,Alaska,Anchorage,Visits to doctor for routine checkup within the past year among adults,73.0,70.1,75.9
2023,AK,Alaska,Anchorage,Cancer (non-skin) or melanoma among adults,7.2,6.6,8.0
2023,AK,Alaska,Anchorage,Vision disability among adults,8.7,7.9,9.5
2023,AK,Alaska,Anchorage,Hearing disability among adults,4.6,4.1,5.3
2023,AK,Alaska,Anchorage,Current asthma among adults,11.0,9.9,12.3
2023,AK,Alaska,Anchorage,Cognitive disability among adults,10.1,9.0,11.5
2023,AK,Alaska,Anchorage,Cholesterol screening among adults,85.8,83.8,87.7
2023,AK,Alaska,Anchorage,Depression among adults,20.2,18.0,22.9
2023,AK,Alaska,Anchorage,Vision disability among adults,4.3,3.8,4.8
2023,AK,Alaska,Anchorage,Housing insecurity in the past 12 months among adults,10.0,8.4,11.8
2023,AK,Alaska,Anchorage,Cancer (non-skin) or melanoma among adults,5.7,5.2,6.3
2023,AK,Alaska,Anchorage,Binge drinking among adults,18.0,15.8,20.7
2023,AK,Alaska,Anchorage,Cancer (non-skin) or melanoma among adults,1.6,1.5,1.8
2023,AK,Alaska,Anchorage,Fair or poor self-rated health status among adults,16.8,14.6,19.5
2023,AK,Alaska,Anchorage,Self-care disability among adults,2.1,1.7,2.5
2023,AK,Alaska,Anchorage,Lack of social and emotional support among adults,26.7,23.8,29.9
2023,AK,Alaska,Anchorage,Frequent mental distress among adults,18.5,16.7,20.6
2023,AK,Alaska,Anchorage,Current asthma among adults,13.0,11.7,14.5
2023,AK,Alaska,Anchorage,Obesity among adults,36.0,32.0,40.4
2023,AK,Alaska,Anchorage,Diagnosed diabetes among adults,10.7,9.6,12.2
2023,AK,Alaska,Anchorage,Mobility disability among adults,9.9,8.6,11.5
2023,AK,Alaska,Anchorage,Housing insecurity in the past 12 months among adults,13.9,11.8,16.2
2023,AK,Alaska,Anchorage,Received food stamps in the past 12 months among adults,12.8,10.7,15.3
2023,AK,Alaska,Anchorage,Binge drinking among adults,17.1,15.0,19.7
2023,AK,Alaska,Anchorage,Housing insecurity in the past 12 months among adults,15.8,13.8,18.2
2023,AK,Alaska,Anchorage,Binge drinking among adults,17.9,15.8,20.5
